price;lagged_price_24h;lagged_price_25h;lagged_price_26h;lagged_price_27h;lagged_price_7d;lagged_price_24h_mean_24h;lagged_price_24h_mean_7d
84.82;17.15;19.57;25.74;60.05;46.14;44.78291666666545;42.97553571428558
83.52;16.18;17.15;19.57;25.74;39.6;44.20874999999879;42.666904761904625
80.49;26.07;16.18;17.15;19.57;32.32;44.04458333333212;42.41416666666653
74.74;59.98;26.07;16.18;17.15;28.49;45.27541666666545;42.36249999999986
71.13;80.02;59.98;26.07;16.18;26.69;47.27874999999878;42.3410714285713
61.75;70.01;80.02;59.98;26.07;9.95;48.73416666666545;42.25773809523796
51.74;70.02;70.01;80.02;59.98;0.25;49.86166666666545;42.21529761904749
37.18;59.92;70.02;70.01;80.02;0.26;50.577499999998786;42.164226190476064
25.63;58.07;59.92;70.02;70.01;0.22;51.384999999998776;42.15827380952368
9.33;36.5;58.07;59.92;70.02;0.0;51.31874999999878;42.14809523809511
3.59;30.2;36.5;58.07;59.92;-0.96;51.119583333332116;42.17255952380939
3.18;24.33;30.2;36.5;58.07;-1.11;50.70958333333211;42.082202380952246
1.94;14.53;24.33;30.2;36.5;-2.5;49.95624999999878;41.92220238095225
1.9;13.34;14.53;24.33;30.2;-2.52;49.18833333333211;41.855773809523676
4.27;25.4;13.34;14.53;24.33;-2.03;48.90791666666544;41.9470833333332
4.9;30.01;25.4;13.34;14.53;-0.98;48.72958333333211;42.00113095238081
32.0;77.46;30.01;25.4;13.34;0.0;50.20416666666545;42.09101190476177
86.5;95.65;77.46;30.01;25.4;35.44;50.83749999999878;42.14845238095224
93.93;121.92;95.65;77.46;30.01;59.31;51.87583333333212;42.160476190476054
109.23;132.15;121.92;95.65;77.46;75.59;52.897499999998786;42.278809523809386
104.94;110.83;132.15;121.92;95.65;76.67;53.12916666666545;42.43255952380938
40.06;88.09;110.83;132.15;121.92;62.76;54.297499999998784;42.50511904761891
24.11;81.59;88.09;110.83;132.15;46.7;56.62458333333211;42.602499999999864
26.92;90.58;81.59;88.09;110.83;41.1;59.583333333332114;42.80601190476177
25.74;84.82;90.58;81.59;88.09;39.44;62.40291666666544;43.03624999999986
25.16;83.52;84.82;90.58;81.59;38.04;65.20874999999877;43.297678571428435
24.95;80.49;83.52;84.82;90.58;37.44;67.47624999999877;43.58440476190462
27.89;74.74;80.49;83.52;84.82;38.05;68.09124999999877;43.85970238095224
74.02;71.13;74.74;80.49;83.52;82.13;67.72083333333211;44.12422619047605
104.52;61.75;71.13;74.74;80.49;92.71;67.37666666666544;44.43255952380939
130.26;51.74;61.75;71.13;74.74;112.44;66.61499999999877;44.73904761904748
100.46;37.18;51.74;61.75;71.13;96.95;65.66749999999878;44.958809523809386
85.67;25.63;37.18;51.74;61.75;65.01;64.31583333333212;45.11005952380939
71.92;9.33;25.63;37.18;51.74;51.87;63.18374999999878;45.1655952380951
64.27;3.59;9.33;25.63;37.18;34.32;62.074999999998774;45.19267857142844
64.17;3.18;3.59;9.33;25.63;31.39;61.19374999999878;45.21821428571415
60.87;1.94;3.18;3.59;9.33;25.32;60.669166666665454;45.24464285714272
59.91;1.9;1.94;3.18;3.59;25.17;60.192499999998795;45.270952380952245
68.19;4.27;1.9;1.94;3.18;32.65;59.31208333333212;45.30845238095225
79.66;4.9;4.27;1.9;1.94;47.68;58.265833333332125;45.343452380952236
91.12;32.0;4.9;4.27;1.9;85.74;56.371666666665455;45.53392857142843
90.1;86.5;32.0;4.9;4.27;104.73;55.99041666666545;45.837857142857004
127.28;93.93;86.5;32.0;4.9;179.44;54.824166666665455;46.04392857142843
132.05;109.23;93.93;86.5;32.0;204.57;53.86916666666545;46.24416666666652
100.89;104.94;109.23;93.93;86.5;108.55;53.623749999998786;46.412440476190326
48.52;40.06;104.94;109.23;93.93;87.29;51.62249999999879;46.277321428571284
35.15;24.11;40.06;104.94;109.23;79.2;49.22749999999879;46.142857142857
35.46;26.92;24.11;40.06;104.94;71.99;46.574999999998795;46.05845238095223
35.05;25.74;26.92;24.11;40.06;65.17;44.11333333333213;45.97690476190461
34.81;25.16;25.74;26.92;24.11;68.72;41.681666666665464;45.900238095237945
34.74;24.95;25.16;25.74;26.92;63.65;39.3674999999988;45.82589285714271
35.19;27.89;24.95;25.16;25.74;52.76;37.415416666665465;45.765416666666525
50.73;74.02;27.89;24.95;25.16;55.05;37.53583333333213;45.71714285714271
95.99;104.52;74.02;27.89;24.95;92.67;39.31791666666546;45.78744047619033
118.21;130.26;104.52;74.02;27.89;99.5;42.58958333333213;45.893511904761766
112.66;100.46;130.26;104.52;74.02;84.45;45.2262499999988;45.91440476190463
91.75;85.67;100.46;130.26;104.52;69.22;47.727916666665465;46.037380952380815
82.62;71.92;85.67;100.46;130.26;52.54;50.33583333333214;46.15672619047606
69.91;64.27;71.92;85.67;100.46;43.91;52.864166666665476;46.334999999999866
55.31;64.17;64.27;71.92;85.67;31.25;55.405416666665474;46.53011904761892
47.01;60.87;64.17;64.27;71.92;11.3;57.86083333333213;46.74172619047606
40.05;59.91;60.87;64.17;64.27;10.0;60.27791666666547;46.94851190476177
36.41;68.19;59.91;60.87;64.17;19.41;62.9412499999988;47.16005952380939
51.76;79.66;68.19;59.91;60.87;45.58;66.0562499999988;47.35041666666653
58.63;91.12;79.66;68.19;59.91;53.39;68.51958333333214;47.38244047619034
103.32;90.1;91.12;79.66;68.19;61.05;68.66958333333213;47.295357142857014
130.64;127.28;90.1;91.12;79.66;65.22;70.05916666666546;46.98488095238082
147.42;132.05;127.28;90.1;91.12;64.73;71.00999999999878;46.55321428571416
119.11;100.89;132.05;127.28;90.1;66.05;70.8412499999988;46.507619047618924
74.21;48.52;100.89;132.05;127.28;54.09;71.19374999999879;46.27684523809511
50.55;35.15;48.52;100.89;132.05;50.05;71.6537499999988;46.01464285714273
52.97;35.46;35.15;48.52;100.89;38.0;72.00958333333213;45.79720238095226
52.23;35.05;35.46;35.15;48.52;36.61;72.3974999999988;45.617916666666545
50.87;34.81;35.05;35.46;35.15;35.82;72.79958333333212;45.41607142857131
48.01;34.74;34.81;35.05;35.46;35.1;73.20749999999879;45.243988095237974
52.26;35.19;34.74;34.81;35.05;35.59;73.51166666666545;45.139404761904636
53.06;50.73;35.19;34.74;34.81;35.55;72.54124999999878;45.11369047619035
104.9;95.99;50.73;35.19;34.74;38.29;72.18583333333213;45.13345238095225
116.77;118.21;95.99;50.73;35.19;28.08;71.6837499999988;45.2448214285713
107.48;112.66;118.21;95.99;50.73;8.68;72.19208333333212;45.41273809523797
90.19;91.75;112.66;118.21;95.99;0.01;72.44541666666545;45.54684523809511
83.66;82.62;91.75;112.66;118.21;-0.97;72.89124999999878;45.725892857142725
77.57;69.91;82.62;91.75;112.66;-2.42;73.12624999999879;45.88065476190463
71.18;55.31;69.91;82.62;91.75;-2.45;72.75708333333212;46.023869047618916
61.93;47.01;55.31;69.91;82.62;-2.09;72.17958333333212;46.23642857142844
62.09;40.05;47.01;55.31;69.91;-2.06;71.35208333333212;46.41529761904749
59.89;36.41;40.05;47.01;55.31;-2.45;70.02791666666545;46.51648809523797
64.1;51.76;36.41;40.05;47.01;-0.98;68.86541666666544;46.55327380952368
87.95;58.63;51.76;36.41;40.05;-0.1;67.51166666666545;46.58446428571416
103.95;103.32;58.63;51.76;36.41;23.25;68.06249999999878;46.8360714285713
124.48;130.64;103.32;58.63;51.76;41.82;68.20249999999878;47.22547619047606
134.42;147.42;130.64;103.32;58.63;48.8;68.84291666666545;47.71767857142844
113.97;119.11;147.42;130.64;103.32;34.01;69.6020833333321;48.033511904761774
94.22;74.21;119.11;147.42;130.64;29.92;70.67249999999878;48.15327380952368
85.85;50.55;74.21;119.11;147.42;22.0;71.31416666666543;48.15624999999987
51.55;52.97;50.55;74.21;119.11;14.56;72.04374999999877;48.24535714285702
50.52;52.23;52.97;50.55;74.21;10.94;72.7595833333321;48.3383333333332
29.92;50.87;52.23;52.97;50.55;10.0;73.42874999999877;48.42791666666654
25.9;48.01;50.87;52.23;52.97;7.8;73.98166666666543;48.50476190476178
25.69;52.26;48.01;50.87;52.23;10.94;74.69291666666543;48.603988095237966
25.49;53.06;52.26;48.01;50.87;30.42;74.78999999999876;48.708214285714156
38.38;104.9;53.06;52.26;48.01;39.82;75.16124999999876;49.104702380952254
59.96;116.77;104.9;53.06;52.26;51.76;75.10124999999876;49.632619047618924
39.9;107.48;116.77;104.9;53.06;58.63;74.88541666666542;50.22071428571415
23.34;90.19;107.48;116.77;104.9;31.45;74.82041666666542;50.75749999999987
4.98;83.66;90.19;107.48;116.77;5.22;74.86374999999876;51.26124999999987
1.09;77.57;83.66;90.19;107.48;-0.08;75.18291666666542;51.73738095238082
-0.16;71.18;77.57;83.66;90.19;-1.04;75.84416666666543;52.17565476190463
-0.59;61.93;71.18;77.57;83.66;-2.7;76.4658333333321;52.55672619047606
-0.78;62.09;61.93;71.18;77.57;-0.05;77.38416666666542;52.9385714285713
-0.18;59.89;62.09;61.93;71.18;0.0;78.36249999999876;53.30964285714273
3.08;64.1;59.89;62.09;61.93;4.09;78.87666666666543;53.697023809523685
19.99;87.95;64.1;59.89;62.09;34.92;80.09833333333209;54.22113095238083
19.95;103.95;87.95;64.1;59.89;39.05;80.1245833333321;54.70148809523798
9.42;124.48;103.95;87.95;64.1;41.92;79.86791666666544;55.193511904761785
4.69;134.42;124.48;103.95;87.95;41.99;79.32624999999877;55.70315476190465
2.63;113.97;134.42;124.48;103.95;41.92;79.11208333333211;56.17910714285703
0.87;94.22;113.97;134.42;124.48;37.87;79.9458333333321;56.56184523809512
-0.11;85.85;94.22;113.97;134.42;33.93;81.41666666666544;56.94190476190464
0.01;51.55;85.85;94.22;113.97;29.78;81.35749999999877;57.162083333333214
0.31;50.52;51.55;85.85;94.22;29.35;81.28624999999876;57.39767857142845
-0.06;29.92;50.52;51.55;85.85;29.96;80.4133333333321;57.51624999999988
-0.16;25.9;29.92;50.52;51.55;30.01;79.4920833333321;57.623988095237976
-0.59;25.69;25.9;29.92;50.52;30.44;78.38499999999878;57.7117857142856
-0.16;25.49;25.69;25.9;29.92;31.94;77.23624999999878;57.68244047619036
72.49;38.38;25.49;25.69;25.9;35.08;74.46458333333211;57.67386904761892
106.84;59.96;38.38;25.49;25.69;42.96;72.09749999999879;57.72267857142844
93.31;39.9;59.96;38.38;25.49;42.74;69.28166666666546;57.611190476190345
65.77;23.34;39.9;59.96;38.38;38.69;66.49624999999878;57.56291666666654
20.34;4.98;23.34;39.9;59.96;38.09;63.217916666665445;57.56148809523796
1.96;1.09;4.98;23.34;39.9;34.98;60.03124999999878;57.56845238095225
0.34;-0.16;1.09;4.98;23.34;34.17;57.058749999998774;57.57369047619035
0.01;-0.59;-0.16;1.09;4.98;32.61;54.45374999999877;57.58624999999988
0.02;-0.78;-0.59;-0.16;1.09;31.77;51.834166666665446;57.58190476190463
19.08;-0.18;-0.78;-0.59;-0.16;32.13;49.33124999999877;57.5808333333332
63.89;3.08;-0.18;-0.78;-0.59;34.29;46.78874999999877;57.5748214285713
83.82;19.99;3.08;-0.18;-0.78;42.07;43.9570833333321;57.48595238095225
103.37;19.95;19.99;3.08;-0.18;80.45;40.4570833333321;57.37226190476178
132.99;9.42;19.95;19.99;3.08;97.0;35.66291666666543;57.1788095238094
166.63;4.69;9.42;19.95;19.99;107.63;30.25749999999877;56.956785714285594
133.04;2.63;4.69;9.42;19.95;105.27;25.618333333332103;56.72291666666654
85.8;0.87;2.63;4.69;9.42;60.05;21.72874999999877;56.50267857142845
69.82;-0.11;0.87;2.63;4.69;25.74;18.1470833333321;56.300059523809395
